act,scene,num,character,line
3,2,1394,STEPHANO,"We’ll not run, Monsieur Monster."
3,2,1395,TRINCULO,"Nor go neither; but you’ll lie, like dogs, and"
3,2,1396,TRINCULO,"yet say nothing neither."
3,2,1397,STEPHANO,"Moon-calf, speak once in thy life, if thou beest a"
3,2,1398,STEPHANO,"good moon-calf."
3,2,1399,CALIBAN,"How does thy honour? Let me lick thy shoe."
3,2,1400,CALIBAN,"I’ll not serve him, he is not valiant."
3,2,1401,TRINCULO,"Thou liest, most ignorant monster: I am in case"
3,2,1402,TRINCULO,"to justle a constable. Why, thou debauched fish, thou, was"
3,2,1403,TRINCULO,"there ever man a coward that hath drunk so much sack as"
3,2,1404,TRINCULO,"I to-day? Wilt thou tell a monstrous lie, being but half a"
3,2,1405,TRINCULO,"fish and half a monster?"
3,2,1406,CALIBAN,"Lo, how he mocks me! wilt thou let him, my lord?"
3,2,1407,TRINCULO,"‘Lord,’ quoth he! That a monster should be"
3,2,1408,TRINCULO,"such a natural!"
3,2,1409,CALIBAN,"Lo, lo, again! bite him to death, I prithee."
3,2,1410,STEPHANO,"Trinculo, keep a good tongue in your head: if you"
3,2,1411,STEPHANO,"prove a mutineer,--the next tree! The poor monster’s my"
3,2,1412,STEPHANO,"subject, and he shall not suffer indignity."
3,2,1413,CALIBAN,"I thank my noble lord. Wilt thou be pleased to"
3,2,1414,CALIBAN,"hearken once again to the suit I made to thee?"
3,2,1415,STEPHANO,"Marry, will I: kneel and repeat it; I will stand,"
3,2,1416,STEPHANO,"and so shall Trinculo."
3,2,1417,STAGE DIRECTION," _Enter ARIEL, invisible._"
3,2,1418,CALIBAN,"As I told thee before, I am subject to a tyrant, a"
3,2,1419,CALIBAN,"sorcerer, that by his cunning hath cheated me of the island."
3,2,1420,ARIEL,"Thou liest."
3,2,1421,CALIBAN,"Thou liest, thou jesting monkey, thou:"
3,2,1422,CALIBAN,"I would my valiant master would destroy thee!"
3,2,1423,CALIBAN,"I do not lie."
3,2,1424,STEPHANO,"Trinculo, if you trouble him any more in’s tale, by"
3,2,1425,STEPHANO,"this hand, I will supplant some of your teeth."
3,2,1426,TRINCULO,"Why, I said nothing."
3,2,1427,STEPHANO,"Mum, then, and no more. Proceed."
3,2,1428,CALIBAN,"I say, by sorcery he got this isle;"
3,2,1429,CALIBAN,"From me he got it. If thy greatness will"
3,2,1430,CALIBAN,"Revenge it on him,--for I know thou darest,"
3,2,1431,CALIBAN,"But this thing dare not,--"
3,2,1432,STEPHANO,"That’s most certain."
3,2,1433,CALIBAN,"Thou shalt be lord of it, and I’ll serve thee."
3,2,1434,STEPHANO,"How now shall this be compassed? Canst thou"
3,2,1435,STEPHANO,"bring me to the party?"
3,2,1436,CALIBAN,"Yea, yea, my lord: I’ll yield him thee asleep,"
3,2,1437,CALIBAN,"Where thou mayst knock a nail into his head."
3,2,1438,ARIEL,"Thou liest; thou canst not."
3,2,1439,CALIBAN,"What a pied ninny’s this! Thou scurvy patch!"
3,2,1440,CALIBAN,"I do beseech thy Greatness, give him blows,"
3,2,1441,CALIBAN,"And take his bottle from him: when that’s gone,"
3,2,1442,CALIBAN,"He shall drink nought but brine; for I’ll not show him"
3,2,1443,CALIBAN,"Where the quick freshes are."
3,2,1444,STEPHANO,"Trinculo, run into no further danger: interrupt the"
3,2,1445,STEPHANO,"monster one word further, and, by this hand, I’ll turn my"
3,2,1446,STEPHANO,"mercy out o’ doors, and make a stock-fish of thee."
3,2,1447,TRINCULO,"Why, what did I? I did nothing. I’ll go farther"
3,2,1448,TRINCULO,"off."
3,2,1449,STEPHANO,"Didst thou not say he lied?"
3,2,1450,ARIEL,"Thou liest."
3,2,1451,STEPHANO,"Do I so? take thou that."
3,2,1452,STAGE DIRECTION," [_Beats him._]"
3,2,1453,STEPHANO,"As you"
3,2,1454,STEPHANO,"like this, give me the lie another time."
3,2,1455,TRINCULO,"I did not give the lie. Out o’ your wits, and"
3,2,1456,TRINCULO,"hearing too? A pox o’ your bottle! this can sack and"
3,2,1457,TRINCULO,"drinking do. A murrain on your monster, and the devil"
3,2,1458,TRINCULO,"take your fingers!"
3,2,1459,CALIBAN,"Ha, ha, ha!"
3,2,1460,STEPHANO,"Now, forward with your tale. --Prithee, stand farther"
3,2,1461,STEPHANO,"off."
3,2,1462,CALIBAN,"Beat him enough: after a little time,"
3,2,1463,CALIBAN,"I’ll beat him too."
3,2,1464,STEPHANO,"Stand farther. Come, proceed."
3,2,1465,CALIBAN,"Why, as I told thee, ’tis a custom with him"
3,2,1466,CALIBAN,"I’ th’ afternoon to sleep: there thou mayst brain him,"
3,2,1467,CALIBAN,"Having first seized his books; or with a log"
3,2,1468,CALIBAN,"Batter his skull, or paunch him with a stake,"
3,2,1469,CALIBAN,"Or cut his wezand with thy knife. Remember"
3,2,1470,CALIBAN,"First to possess his books; for without them"
3,2,1471,CALIBAN,"He’s but a sot, as I am, nor hath not"
3,2,1472,CALIBAN,"One spirit to command: they all do hate him"
3,2,1473,CALIBAN,"As rootedly as I. Burn but his books."
3,2,1474,CALIBAN,"He has brave utensils,--for so he calls them,--"
3,2,1475,CALIBAN,"Which, when he has a house, he’ll deck withal."
3,2,1476,CALIBAN,"And that most deeply to consider is"
3,2,1477,CALIBAN,"The beauty of his daughter; he himself"
3,2,1478,CALIBAN,"Calls her a nonpareil: I never saw a woman,"
3,2,1479,CALIBAN,"But only Sycorax my dam and she;"
3,2,1480,CALIBAN,"But she as far surpasseth Sycorax"
3,2,1481,CALIBAN,"As great’st does least."
3,2,1482,STEPHANO,"Is it so brave a lass?"
3,2,1483,CALIBAN,"Ay, lord; she will become thy bed, I warrant,"
3,2,1484,CALIBAN,"And bring thee forth brave brood."
3,2,1485,STEPHANO,"Monster, I will kill this man: his daughter and I"
3,2,1486,STEPHANO,"will be king and queen,--save our Graces!--and Trinculo"
3,2,1487,STEPHANO,"and thyself shall be viceroys. Dost thou like the plot,"
3,2,1488,STEPHANO,"Trinculo?"
3,2,1489,TRINCULO,"Excellent."
3,2,1490,STEPHANO,"Give me thy hand: I am sorry I beat thee; but,"
3,2,1491,STEPHANO,"while thou livest, keep a good tongue in thy head."
3,2,1492,CALIBAN,"Within this half hour will he be asleep:"
3,2,1493,CALIBAN,"Wilt thou destroy him then?"
3,2,1494,STEPHANO,"Ay, on mine honour."
3,2,1495,ARIEL,"This will I tell my master."
3,2,1496,CALIBAN,"Thou makest me merry; I am full of pleasure:"
3,2,1497,CALIBAN,"Let us be jocund: will you troll the catch"
3,2,1498,CALIBAN,"You taught me but while-ere?"
3,2,1499,STEPHANO,"At thy request, monster, I will do reason, any"
3,2,1500,STEPHANO,"reason. --Come on. Trinculo, let us sing."
3,2,1501,STAGE DIRECTION," [_Sings._"
3,2,1502,STEPHANO,"Flout ’em and scout ’em, and scout ’em and flout ’em;"
3,2,1503,STEPHANO,"Thought is free."
3,2,1504,CALIBAN,"That’s not the tune."
3,2,1505,STAGE DIRECTION," [_Ariel plays the tune on a tabor and pipe._"
3,2,1506,STEPHANO,"What is this same?"
3,2,1507,TRINCULO,"This is the tune of our catch, played by the picture"
3,2,1508,TRINCULO,"of Nobody."
3,2,1509,STEPHANO,"If thou beest a man, show thyself in thy likeness:"
3,2,1510,STEPHANO,"if thou beest a devil, take’t as thou list."
3,2,1511,TRINCULO,"O, forgive me my sins!"
3,2,1512,STEPHANO,"He that dies pays all debts: I defy thee. Mercy"
3,2,1513,STEPHANO,"upon us!"
3,2,1514,CALIBAN,"Art thou afeard?"
3,2,1515,STEPHANO,"No, monster, not I."
3,2,1516,CALIBAN,"Be not afeard; the isle is full of noises,"
3,2,1517,CALIBAN,"Sounds and sweet airs, that give delight, and hurt not."
3,2,1518,CALIBAN,"Sometimes a thousand twangling instruments"
3,2,1519,CALIBAN,"Will hum about mine ears; and sometime voices,"
3,2,1520,CALIBAN,"That, if I then had waked after long sleep,"
3,2,1521,CALIBAN,"Will make me sleep again: and then, in dreaming,"
3,2,1522,CALIBAN,"The clouds methought would open, and show riches"
3,2,1523,CALIBAN,"Ready to drop upon me; that, when I waked,"
3,2,1524,CALIBAN,"I cried to dream again."
3,2,1525,STEPHANO,"This will prove a brave kingdom to me, where I"
3,2,1526,STEPHANO,"shall have my music for nothing."
3,2,1527,CALIBAN,"When Prospero is destroyed."
3,2,1528,STEPHANO,"That shall be by and by: I remember the story."
3,2,1529,TRINCULO,"The sound is going away; let’s follow it, and"
3,2,1530,TRINCULO,"after do our work."
3,2,1531,STEPHANO,"Lead, monster; we’ll follow. I would I could see"
3,2,1532,STEPHANO,"this taborer; he lays it on."
3,2,1533,TRINCULO,"Wilt come? I’ll follow, Stephano."
3,2,1534,STAGE DIRECTION," [_Exeunt._"
3,3,1535,SCENE SETTING,"SCENE III. _Another part of the island._"
3,3,1536,STAGE DIRECTION," _Enter ALONSO, SEBASTIAN, ANTONIO, GONZALO, ADRIAN, FRANCISCO,"
3,3,1537,STAGE DIRECTION," and others._"
3,3,1538,GONZALO,"By’r lakin, I can go no further, sir;"
3,3,1539,GONZALO,"My old bones ache: here’s a maze trod, indeed,"
3,3,1540,GONZALO,"Through forth-rights and meanders! By your patience,"
3,3,1541,GONZALO,"I needs must rest me."
3,3,1542,AONSO,"Old lord, I cannot blame thee,"
3,3,1543,AONSO,"Who am myself attach’d with weariness,"
3,3,1544,AONSO,"To the dulling of my spirits: sit down, and rest."
3,3,1545,AONSO,"Even here I will put off my hope, and keep it"
3,3,1546,AONSO,"No longer for my flatterer: he is drown’d"
3,3,1547,AONSO,"Whom thus we stray to find; and the sea mocks"
3,3,1548,AONSO,"Our frustrate search on land. Well, let him go."
3,3,1549,ANTONIO,"[_Aside to Seb._] I am right glad that he’s so out of hope."
3,3,1550,ANTONIO,"Do not, for one repulse, forego the purpose"
3,3,1551,ANTONIO,"That you resolved to effect."
3,3,1552,SEBASTIAN,"[_Aside to Ant._] The next advantage"
3,3,1553,SEBASTIAN,"Will we take throughly."
3,3,1554,ANTONIO,"[_Aside to Seb._] Let it be to-night;"
3,3,1555,ANTONIO,"For, now they are oppress’d with travel, they"
3,3,1556,ANTONIO,"Will not, nor cannot, use such vigilance"
3,3,1557,ANTONIO,"As when they are fresh."
3,3,1558,SEBASTIAN,"[_Aside to Ant._] I say, to-night: no more."
3,3,1559,STAGE DIRECTION," [_Solemn and strange music._"
3,3,1560,AONSO,"What harmony is this?--My good friends, hark!"
3,3,1561,GONZALO,"Marvellous sweet music!"
3,3,1562,STAGE DIRECTION," _Enter PROSPERO above, invisible. Enter several strange Shapes,"
3,3,1563,STAGE DIRECTION," bringing in a banquet: they dance about it with gentle actions of"
3,3,1564,STAGE DIRECTION," salutation; and, inviting the King, &c. to eat, they depart._"
3,3,1565,AONSO,"Give us kind keepers, heavens!--What were these?"
3,3,1566,SEBASTIAN,"A living drollery. Now I will believe"
3,3,1567,SEBASTIAN,"That there are unicorns; that in Arabia"
3,3,1568,SEBASTIAN,"There is one tree, the phœnix’ throne; one phœnix"
3,3,1569,SEBASTIAN,"At this hour reigning there."
3,3,1570,ANTONIO,"I’ll believe both;"
3,3,1571,ANTONIO,"And what does else want credit, come to me,"
3,3,1572,ANTONIO,"And I’ll be sworn ’tis true: travellers ne’er did lie,"
3,3,1573,ANTONIO,"Though fools at home condemn ’em."
3,3,1574,GONZALO,"If in Naples"
3,3,1575,GONZALO,"I should report this now, would they believe me?"
3,3,1576,GONZALO,"If I should say, I saw such islanders,--"
3,3,1577,GONZALO,"For, certes, these are people of the island,--"
3,3,1578,GONZALO,"Who, though they are of monstrous shape, yet, note,"
3,3,1579,GONZALO,"Their manners are more gentle-kind than of"
3,3,1580,GONZALO,"Our human generation you shall find"
3,3,1581,GONZALO,"Many, nay, almost any."
3,3,1582,PROSPERO,"[_Aside_] Honest lord,"
3,3,1583,PROSPERO,"Thou hast said well; for some of you there present"
3,3,1584,PROSPERO,"Are worse than devils."
3,3,1585,AONSO,"I cannot too much muse"
3,3,1586,AONSO,"Such shapes, such gesture, and such sound, expressing--"
3,3,1587,AONSO,"Although they want the use of tongue--a kind"
3,3,1588,AONSO,"Of excellent dumb discourse."
3,3,1589,PROSPERO,"[_Aside_] Praise in departing."
3,3,1590,FRANCISCO,"They vanish’d strangely."
3,3,1591,SEBASTIAN,"No matter, since"
3,3,1592,SEBASTIAN,"They have left their viands behind; for we have stomachs.--"
3,3,1593,SEBASTIAN,"Will’t please you taste of what is here?"
3,3,1594,AONSO,"Not I."
3,3,1595,GONZALO,"Faith, sir, you need not fear. When we were boys,"
3,3,1596,GONZALO,"Who would believe that there were mountaineers"
3,3,1597,GONZALO,"Dew-lapp’d like bulls, whose throats had hanging at ’em"
3,3,1598,GONZALO,"Wallets of flesh? or that there were such men"
3,3,1599,GONZALO,"Whose heads stood in their breasts? which now we find"
3,3,1600,GONZALO,"Each putter-out of five for one will bring us"
3,3,1601,GONZALO,"Good warrant of."
3,3,1602,AONSO,"I will stand to, and feed,"
3,3,1603,AONSO,"Although my last: no matter, since I feel"
3,3,1604,AONSO,"The best is past. Brother, my lord the duke,"
3,3,1605,AONSO,"Stand to, and do as we."
3,3,1606,STAGE DIRECTION," _Thunder and lightning. Enter ARIEL, like a harpy; claps his"
3,3,1607,STAGE DIRECTION," wings upon the table; and, with a quaint device, the banquet"
3,3,1608,STAGE DIRECTION," vanishes._"
3,3,1609,ARIEL,"You are three men of sin, whom Destiny,--"
3,3,1610,ARIEL,"That hath to instrument this lower world"
3,3,1611,ARIEL,"And what is in’t,--the never-surfeited sea"
3,3,1612,ARIEL,"Hath caused to belch up you; and on this island,"
3,3,1613,ARIEL,"Where man doth not inhabit,--you ’mongst men"
3,3,1614,ARIEL,"Being most unfit to live. I have made you mad;"
3,3,1615,ARIEL,"And even with such-like valour men hang and drown"
3,3,1616,ARIEL,"Their proper selves."
3,3,1617,STAGE DIRECTION," [_Alon., Seb. &c. draw their swords._"
3,3,1618,ARIEL,"You fools! I and my fellows"
3,3,1619,ARIEL,"Are ministers of Fate: the elements,"
3,3,1620,ARIEL,"Of whom your swords are temper’d, may as well"
3,3,1621,ARIEL,"Wound the loud winds, or with bemock’d-at stabs"
3,3,1622,ARIEL,"Kill the still-closing waters, as diminish"
3,3,1623,ARIEL,"One dowle that’s in my plume: my fellow-ministers"
3,3,1624,ARIEL,"Are like invulnerable. If you could hurt,"
3,3,1625,ARIEL,"Your swords are now too massy for your strengths,"
3,3,1626,ARIEL,"And will not be uplifted. But remember,--"
3,3,1627,ARIEL,"For that’s my business to you,--that you three"
3,3,1628,ARIEL,"From Milan did supplant good Prospero;"
3,3,1629,ARIEL,"Exposed unto the sea, which hath requit it,"
3,3,1630,ARIEL,"Him and his innocent child: for which foul deed"
3,3,1631,ARIEL,"The powers, delaying, not forgetting, have"
3,3,1632,ARIEL,"Incensed the seas and shores, yea, all the creatures,"
3,3,1633,ARIEL,"Against your peace. Thee of thy son, Alonso,"
3,3,1634,ARIEL,"They have bereft; and do pronounce by me:"
3,3,1635,ARIEL,"Lingering perdition--worse than any death"
3,3,1636,ARIEL,"Can be at once--shall step by step attend"
3,3,1637,ARIEL,"You and your ways; whose wraths to guard you from,--"
3,3,1638,ARIEL,"Which here, in this most desolate isle, else falls"
3,3,1639,ARIEL,"Upon your heads,--is nothing but heart-sorrow"
3,3,1640,ARIEL,"And a clear life ensuing."
3,3,1641,STAGE DIRECTION," _He vanishes in thunder; then, to soft music, enter the Shapes"
3,3,1642,STAGE DIRECTION," again, and dance, with mocks and mows, and carrying out the"
3,3,1643,STAGE DIRECTION," table._"
3,3,1644,PROSPERO,"Bravely the figure of this harpy hast thou"
3,3,1645,PROSPERO,"Perform’d, my Ariel; a grace it had, devouring:"
3,3,1646,PROSPERO,"Of my instruction hast thou nothing bated"
3,3,1647,PROSPERO,"In what thou hadst to say: so, with good life"
3,3,1648,PROSPERO,"And observation strange, my meaner ministers"
3,3,1649,PROSPERO,"Their several kinds have done. My high charms work,"
3,3,1650,PROSPERO,"And these mine enemies are all knit up"
3,3,1651,PROSPERO,"In their distractions: they now are in my power;"
3,3,1652,PROSPERO,"And in these fits I leave them, while I visit"
3,3,1653,PROSPERO,"Young Ferdinand,--whom they suppose is drown’d,--"
3,3,1654,PROSPERO,"And his and mine loved darling."
3,3,1655,STAGE DIRECTION," [_Exit above._"
3,3,1656,GONZALO,"I’ the name of something holy, sir, why stand you"
3,3,1657,GONZALO,"In this strange stare?"
3,3,1658,AONSO,"O, it is monstrous, monstrous!"
3,3,1659,AONSO,"Methought the billows spoke, and told me of it;"
3,3,1660,AONSO,"The winds did sing it to me; and the thunder,"
3,3,1661,AONSO,"That deep and dreadful organ-pipe, pronounced"
3,3,1662,AONSO,"The name of Prosper: it did bass my trespass."
3,3,1663,AONSO,"Therefore my son i’ th’ ooze is bedded; and"
3,3,1664,AONSO,"I’ll seek him deeper than e’er plummet sounded,"
3,3,1665,AONSO,"And with him there lie mudded."
3,3,1666,STAGE DIRECTION," [_Exit._"
3,3,1667,SEBASTIAN,"But one fiend at a time,"
3,3,1668,SEBASTIAN,"I’ll fight their legions o’er."
3,3,1669,ANTONIO,"I’ll be thy second."
3,3,1670,STAGE DIRECTION,"   [_Exeunt Seb. and Ant._"
3,3,1671,GONZALO,"All three of them are desperate: their great guilt,"
3,3,1672,GONZALO,"Like poison given to work a great time after,"
3,3,1673,GONZALO,"Now ’gins to bite the spirits. I do beseech you,"
3,3,1674,GONZALO,"That are of suppler joints, follow them swiftly,"
3,3,1675,GONZALO,"And hinder them from what this ecstasy"
3,3,1676,GONZALO,"May now provoke them to."
3,3,1677,ADRIAN,"Follow, I pray you."
3,3,1678,STAGE DIRECTION," [_Exeunt._"
4,0,1679,ACT,"ACT IV."
4,1,1680,SCENE SETTING,"SCENE I. _Before PROSPERO’S cell._"
4,1,1681,STAGE DIRECTION," _Enter PROSPERO, FERDINAND, and MIRANDA._"
4,1,1682,PROSPERO,"If I have too austerely punish’d you,"
4,1,1683,PROSPERO,"Your compensation makes amends; for I"
4,1,1684,PROSPERO,"Have given you here a third of mine own life,"
4,1,1685,PROSPERO,"Or that for which I live; who once again"
4,1,1686,PROSPERO,"I tender to thy hand: all thy vexations"
4,1,1687,PROSPERO,"Were but my trials of thy love, and thou"
4,1,1688,PROSPERO,"Hast strangely stood the test: here, afore Heaven,"
4,1,1689,PROSPERO,"I ratify this my rich gift. O Ferdinand,"
4,1,1690,PROSPERO,"Do not smile at me that I boast her off,"
4,1,1691,PROSPERO,"For thou shalt find she will outstrip all praise,"
4,1,1692,PROSPERO,"And make it halt behind her."
4,1,1693,FERDINAND,"I do believe it"
4,1,1694,FERDINAND,"Against an oracle."
4,1,1695,PROSPERO,"Then, as my gift, and thine own acquisition"
4,1,1696,PROSPERO,"Worthily purchased, take my daughter: but"
4,1,1697,PROSPERO,"If thou dost break her virgin-knot before"
4,1,1698,PROSPERO,"All sanctimonious ceremonies may"
4,1,1699,PROSPERO,"With full and holy rite be minister’d,"
4,1,1700,PROSPERO,"No sweet aspersion shall the heavens let fall"
4,1,1701,PROSPERO,"To make this contract grow; but barren hate,"
4,1,1702,PROSPERO,"Sour-eyed disdain and discord shall bestrew"
4,1,1703,PROSPERO,"The union of your bed with weeds so loathly"
4,1,1704,PROSPERO,"That you shall hate it both: therefore take heed,"
4,1,1705,PROSPERO,"As Hymen’s lamps shall light you."
4,1,1706,FERDINAND,"As I hope"
4,1,1707,FERDINAND,"For quiet days, fair issue and long life,"
4,1,1708,FERDINAND,"With such love as ’tis now, the murkiest den,"
4,1,1709,FERDINAND,"The most opportune place, the strong’st suggestion"
4,1,1710,FERDINAND,"Our worser Genius can, shall never melt"
4,1,1711,FERDINAND,"Mine honour into lust, to take away"
4,1,1712,FERDINAND,"The edge of that day’s celebration"
4,1,1713,FERDINAND,"When I shall think, or Phœbus’ steeds are founder’d,"
4,1,1714,FERDINAND,"Or Night kept chain’d below."
4,1,1715,PROSPERO,"Fairly spoke."
4,1,1716,PROSPERO,"Sit, then, and talk with her; she is thine own."
4,1,1717,PROSPERO,"What, Ariel! my industrious servant, Ariel!"
4,1,1718,PROSPERO,"_Enter ARIEL._"
4,1,1719,ARIEL,"What would my potent master? here I am."
4,1,1720,PROSPERO,"Thou and thy meaner fellows your last service"
4,1,1721,PROSPERO,"Did worthily perform; and I must use you"
4,1,1722,PROSPERO,"In such another trick. Go bring the rabble,"
4,1,1723,PROSPERO,"O’er whom I give thee power, here to this place:"
4,1,1724,PROSPERO,"Incite them to quick motion; for I must"
4,1,1725,PROSPERO,"Bestow upon the eyes of this young couple"
4,1,1726,PROSPERO,"Some vanity of mine art: it is my promise,"
4,1,1727,PROSPERO,"And they expect it from me."
4,1,1728,ARIEL,"Presently?"
4,1,1729,PROSPERO,"Ay, with a twink."
4,1,1730,ARIEL,"Before you can say, ‘come,’ and ‘go,’"
4,1,1731,ARIEL,"And breathe twice, and cry, ‘so, so,’"
4,1,1732,ARIEL,"Each one, tripping on his toe,"
4,1,1733,ARIEL,"Will be here with mop and mow."
4,1,1734,ARIEL,"Do you love me, master? no?"
4,1,1735,STAGE DIRECTION," Dearly, my delicate Ariel. Do not approach"
4,1,1736,PROSPERO,"Till thou dost hear me call."
4,1,1737,ARIEL,"Well, I conceive."
4,1,1738,STAGE DIRECTION," [_Exit._"
4,1,1739,PROSPERO,"Look thou be true; do not give dalliance"
4,1,1740,PROSPERO,"Too much the rein: the strongest oaths are straw"
4,1,1741,PROSPERO,"To the fire i’ the blood: be more abstemious,"
4,1,1742,PROSPERO,"Or else, good night your vow!"
4,1,1743,FERDINAND,"I warrant you, sir;"
4,1,1744,FERDINAND,"The white cold virgin snow upon my heart"
4,1,1745,FERDINAND,"Abates the ardour of my liver."
4,1,1746,PROSPERO,"Well."
4,1,1747,PROSPERO,"Now come, my Ariel! bring a corollary,"
4,1,1748,PROSPERO,"Rather than want a spirit: appear, and pertly!"
4,1,1749,PROSPERO,"No tongue! all eyes! be silent."
4,1,1750,STAGE DIRECTION," [_Soft music._"
4,1,1751,STAGE DIRECTION,"   _Enter IRIS._"
4,1,1752,IRIS,"Ceres, most bounteous lady, thy rich leas"
4,1,1753,IRIS,"Of wheat, rye, barley, vetches, oats, and pease;"
4,1,1754,IRIS,"Thy turfy mountains, where live nibbling sheep,"
4,1,1755,IRIS,"And flat meads thatch’d with stover, them to keep;"
4,1,1756,IRIS,"Thy banks with pioned and twilled brims,"
4,1,1757,IRIS,"Which spongy April at thy best betrims,"
4,1,1758,IRIS,"To make cold nymphs chaste crowns; and thy broom-groves,"
4,1,1759,IRIS,"Whose shadow the dismissed bachelor loves,"
4,1,1760,IRIS,"Being lass-lorn; thy pole-clipt vineyard;"
4,1,1761,IRIS,"And thy sea-marge, sterile and rocky-hard,"
4,1,1762,IRIS,"Where thou thyself dost air;--the queen o’ the sky,"
4,1,1763,IRIS,"Whose watery arch and messenger am I,"
4,1,1764,IRIS,"Bids thee leave these; and with her sovereign grace,"
4,1,1765,IRIS,"Here on this grass-plot, in this very place,"
4,1,1766,IRIS,"To come and sport:--her peacocks fly amain:"
4,1,1767,IRIS,"Approach, rich Ceres, her to entertain."
4,1,1768,STAGE DIRECTION,"   _Enter CERES._"
4,1,1769,CERES,"Hail, many-colour’d messenger, that ne’er"
4,1,1770,CERES,"Dost disobey the wife of Jupiter;"
4,1,1771,CERES,"Who, with thy saffron wings, upon my flowers"
4,1,1772,CERES,"Diffusest honey-drops, refreshing showers;"
4,1,1773,CERES,"And with each end of thy blue bow dost crown"
4,1,1774,CERES,"My bosky acres and my unshrubb’d down,"
4,1,1775,CERES,"Rich scarf to my proud earth;--why hath thy queen"
4,1,1776,CERES,"Summon’d me hither, to this short-grass’d green?"
4,1,1777,IRIS,"A contract of true love to celebrate;"
4,1,1778,IRIS,"And some donation freely to estate"
4,1,1779,IRIS,"On the blest lovers."
4,1,1780,CERES,"Tell me, heavenly bow,"
4,1,1781,CERES,"If Venus or her son, as thou dost know,"
4,1,1782,CERES,"Do now attend the queen? Since they did plot"
4,1,1783,CERES,"The means that dusky Dis my daughter got,"
4,1,1784,CERES,"Her and her blind boy’s scandal’d company"
4,1,1785,CERES,"I have forsworn."
4,1,1786,IRIS,"Of her society"
4,1,1787,IRIS,"Be not afraid: I met her Deity"
4,1,1788,IRIS,"Cutting the clouds towards Paphos, and her son"
4,1,1789,IRIS,"Dove-drawn with her. Here thought they to have done"
4,1,1790,IRIS,"Some wanton charm upon this man and maid,"
4,1,1791,IRIS,"Whose vows are, that no bed-right shall be paid"
4,1,1792,IRIS,"Till Hymen’s torch be lighted: but in vain;"
4,1,1793,IRIS,"Mars’s hot minion is returned again;"
4,1,1794,IRIS,"Her waspish-headed son has broke his arrows,"
4,1,1795,IRIS,"Swears he will shoot no more, but play with sparrows,"
4,1,1796,IRIS,"And be a boy right out."
4,1,1797,CERES,"High’st queen of state,"
4,1,1798,CERES,"Great Juno, comes; I know her by her gait."
4,1,1799,STAGE DIRECTION,"   _Enter JUNO._"
4,1,1800,JUNO,"How does my bounteous sister? Go with me"
4,1,1801,JUNO,"To bless this twain, that they may prosperous be,"
4,1,1802,JUNO,"And honour’d in their issue."
4,1,1803,STAGE DIRECTION," [_They sing:_"
4,1,1804,JUNO,"Honour, riches, marriage-blessing,"
4,1,1805,JUNO,"Long continuance, and increasing,"
4,1,1806,JUNO,"Hourly joys be still upon you!"
4,1,1807,JUNO,"Juno sings her blessings on you."
4,1,1808,CERES,"Earth’s increase, foison plenty,"
4,1,1809,CERES,"Barns and garners never empty;"
4,1,1810,CERES,"Vines with clustering bunches growing;"
4,1,1811,CERES,"Plants with goodly burthen bowing;"
4,1,1812,CERES,"Spring come to you at the farthest"
4,1,1813,CERES,"In the very end of harvest!"
4,1,1814,CERES,"Scarcity and want shall shun you;"
4,1,1815,CERES,"Ceres’ blessing so is on you."
4,1,1816,FERDINAND,"This is a most majestic vision, and"
4,1,1817,FERDINAND,"Harmonious charmingly. May I be bold"
4,1,1818,FERDINAND,"To think these spirits?"
4,1,1819,PROSPERO,"Spirits, which by mine art"
4,1,1820,PROSPERO,"I have from their confines call’d to enact"
4,1,1821,PROSPERO,"My present fancies."
4,1,1822,FERDINAND,"Let me live here ever;"
4,1,1823,FERDINAND,"So rare a wonder’d father and a wife"
4,1,1824,FERDINAND,"Makes this place Paradise."
4,1,1825,STAGE DIRECTION,"   [_Juno and Ceres whisper, and send Iris on employment._"
4,1,1826,PROSPERO,"Sweet, now, silence!"
4,1,1827,PROSPERO,"Juno and Ceres whisper seriously;"
4,1,1828,PROSPERO,"There’s something else to do: hush, and be mute,"
4,1,1829,PROSPERO,"Or else our spell is marr’d."
4,1,1830,IRIS,"You nymphs, call’d Naiads, of the windring brooks,"
4,1,1831,IRIS,"With your sedged crowns and ever-harmless looks,"
4,1,1832,IRIS,"Leave your crisp channels, and on this green land"
4,1,1833,IRIS,"Answer your summons; Juno does command:"
4,1,1834,IRIS,"Come, temperate nymphs, and help to celebrate"
4,1,1835,IRIS,"A contract of true love; be not too late."
4,1,1836,STAGE DIRECTION,"   _Enter certain Nymphs._"
4,1,1837,IRIS,"You sunburnt sicklemen, of August weary,"
4,1,1838,IRIS,"Come hither from the furrow, and be merry:"
4,1,1839,IRIS,"Make holiday; your rye-straw hats put on,"
4,1,1840,IRIS,"And these fresh nymphs encounter every one"
4,1,1841,IRIS,"In country footing."
4,1,1842,STAGE DIRECTION," _Enter certain Reapers, properly habited: they join with the"
4,1,1843,STAGE DIRECTION," Nymphs in a graceful dance; towards the end whereof PROSPERO"
4,1,1844,STAGE DIRECTION," starts suddenly, and speaks; after which, to a strange, hollow,"
4,1,1845,STAGE DIRECTION," and confused noise, they heavily vanish._"
4,1,1846,PROSPERO,"[_Aside_] I had forgot that foul conspiracy"
